year,pop,country,other_energycompile_price,electricitycompile_price,electricitycompile_peakprice
2074,8.7613753228,CUB,0.14322767880003806,0.14070470395337314,0.7408035207510018
2075,8.716050816,CUB,0.1452328663032386,0.14267456980872037,0.7511747700415158
2076,8.679190882799999,CUB,0.14726612643148393,0.14467201378604247,0.7616912168220971
2077,8.6423309496,CUB,0.1493278522015247,0.14669742197904706,0.7723548938576065
2078,8.6054710164,CUB,0.15141844213234604,0.14875118588675373,0.783167862371613
2079,8.5686110832,CUB,0.1535383003221989,0.15083370248916828,0.7941322124448156
2080,8.53175115,CUB,0.15568783652670967,0.15294537432401664,0.805250063419043
2081,8.5012792632,CUB,0.15786746623808362,0.15508660956455286,0.8165235643069096
2082,8.4708073764,CUB,0.1600776107654168,0.1572578220984566,0.8279548942072064
2083,8.4403354896,CUB,0.16231869731613263,0.159459431607835,0.8395462627261072
2084,8.4098636028,CUB,0.16459115907855848,0.16169186365034469,0.8512999104042728
2085,8.379391716,CUB,0.1668954353056583,0.16395554974144952,0.8632181091499326
2086,8.3550786026,CUB,0.16923197139993754,0.16625092743782982,0.8753031626780317
2087,8.330765489200001,CUB,0.17160121899953668,0.16857844042195944,0.8875574069555241
2088,8.3064523758,CUB,0.17400363606553018,0.17093853858786687,0.8999832106529014
2089,8.2821392624,CUB,0.1764396869704476,0.173331678128097,0.912582975602042
2090,8.257826149,CUB,0.17890984258803386,0.17575832162189037,0.9253591372604707
2091,8.2403300948,CUB,0.18141458038426633,0.17821893812459683,0.9383141651821173
2092,8.222834040599999,CUB,0.18395438450964607,0.1807140032583412,0.951450563494667
2093,8.2053379864,CUB,0.18652974589278112,0.18324399930395796,0.9647708713835923
2094,8.1878419322,CUB,0.18914116233528006,0.18580941529421338,0.9782776635829626
2095,8.170345878,CUB,0.19178913860797397,0.18841074710833236,0.9919735508731241
2096,8.1594540554,CUB,0.1944741865484856,0.19104849756784903,1.005861180585348
2097,8.1485622328,CUB,0.1971968251601644,0.19372317653379892,1.0199432371135428
2098,8.1376704102,CUB,0.1999575807124067,0.1964353010052721,1.0342224424331325
2099,8.1267785876,CUB,0.20275698684238042,0.19918539521934592,1.0487015566271964
2020,1.234500888,CYP,0.07034364560593613,0.061670058943181665,0.34966605024005065
2021,1.2452099127999998,CYP,0.07132845664441924,0.06253343976838621,0.3545613749434114
2022,1.2559189376,CYP,0.07232705503744111,0.06340890792514361,0.35952523419261917
2023,1.2666279623999999,CYP,0.07333963380796528,0.06429663263609563,0.36455858747131586
2024,1.2773369872,CYP,0.07436638868127679,0.06519678549300097,0.3696624076959143
2025,1.288046012,CYP,0.07540751812281467,0.06610954048990299,0.3748376814036571
2026,1.2973849646,CYP,0.07646322337653408,0.06703507405676164,0.3800854089433083
2027,1.3067239172,CYP,0.07753370850380556,0.0679735650935563,0.3854066046685146
2028,1.3160628697999999,CYP,0.07861918042285884,0.06892519500486609,0.3908022971338738
2029,1.3254018224,CYP,0.07971984894877887,0.06989014773493421,0.39627352929374804
2030,1.334740775,CYP,0.08083592683406178,0.07086860980322329,0.40182135870386054
2031,1.3425475876,CYP,0.08196762980973865,0.07186077034046842,0.4074468577257146
2032,1.3503544002,CYP,0.08311517662707499,0.07286682112523499,0.4131511137338746
2033,1.3581612128,CYP,0.08427878909985403,0.07388695662098828,0.41893522932614885
2034,1.3659680254000002,CYP,0.08545869214725199,0.07492137401368211,0.42480032253671496
2035,1.373774838,CYP,0.08665511383731352,0.07597027324987365,0.43074752705222896
2036,1.3810266018000001,CYP,0.0878682854310359,0.07703385707537189,0.43677799243096016
2037,1.3882783656000002,CYP,0.08909844142707041,0.0781123310744271,0.44289288432499363
2038,1.3955301294,CYP,0.09034581960704939,0.07920590370946907,0.44909338470554355
2039,1.4027818932,CYP,0.09161066108154808,0.08031478636140164,0.4553806920914212
2040,1.410033657,CYP,0.09289321033668976,0.08143919337046127,0.4617560217807011
2041,1.4175022024000001,CYP,0.09419371528140343,0.08257934207764772,0.4682206060856309
2042,1.4249707478,CYP,0.09551242729534308,0.0837354528667348,0.4747756945708297
2043,1.4324392932,CYP,0.09684960127747788,0.08490774920686908,0.4814225542948213
2044,1.4399078386,CYP,0.09820549569536258,0.08609645769576525,0.4881624700549488
2045,1.447376384,CYP,0.09958037263509766,0.08730180810350596,0.4949967446357181
2046,1.4550822616,CYP,0.10097449785198902,0.08852403341695504,0.5019266990606182
2047,1.4627881392,CYP,0.10238814082191687,0.08976336988479242,0.5089536728474668
2048,1.4704940168,CYP,0.1038215747934237,0.0910200570631795,0.5160790242673314
2049,1.4781998943999999,CYP,0.10527507684053164,0.09229433786206402,0.523304130607074
2050,1.485905772,CYP,0.10674892791629909,0.09358645859213292,0.5306303884355731
2051,1.4931106992,CYP,0.10824341290712727,0.09489666901242279,0.5380592138736711
2052,1.5003156264,CYP,0.10975882068782705,0.09622522237859671,0.5455920428679024
2053,1.5075205536,CYP,0.11129544417745663,0.09757237549189707,0.553230331468053
2054,1.5147254808,CYP,0.11285358039594102,0.09893838874878363,0.5609755561086057
2055,1.521930408,CYP,0.1144335305214842,0.10032352619126661,0.5688292138941262
2056,1.5281739724,CYP,0.11603559994878497,0.10172805555794434,0.576792822888644
2057,1.5344175368,CYP,0.11766009834806797,0.10315224833575556,0.584867922409085
2058,1.5406611012,CYP,0.11930733972494093,0.10459637981245615,0.5930560733228122
2059,1.5469046655999998,CYP,0.1209776424810901,0.10606072912983053,0.6013588583493316
2060,1.55314823,CYP,0.12267132947582536,0.10754557933764816,0.6097778823662222
2061,1.557782738,CYP,0.12438872808848692,0.10905121744837523,0.6183147727193493
2062,1.5624172459999999,CYP,0.12613017028172574,0.11057793449265249,0.6269711795374202
2063,1.567051754,CYP,0.1278959926656699,0.11212602557554963,0.6357487760509442
2064,1.5716862619999998,CYP,0.12968653656298929,0.11369578993360732,0.6446492589156574
2065,1.57632077,CYP,0.13150214807487115,0.11528753099267783,0.6536743485404766
2066,1.579892187,CYP,0.13334317814791935,0.11690155642657532,0.6628257894200432
2067,1.583463604,CYP,0.13520998264199022,0.11853817821654737,0.6721053504719239
2068,1.587035021,CYP,0.1371029223989781,0.12019771271157903,0.6815148253785308
2069,1.590606438,CYP,0.1390223633125638,0.12188048068954113,0.6910560329338302
2070,1.594177855,CYP,0.14096867639893967,0.12358680741919471,0.7007308173949038
2071,1.5976307834,CYP,0.14294223786852484,0.12531702272306344,0.7105410488384325
2072,1.6010837118,CYP,0.1449434291986842,0.12707146104118633,0.7204886235221706
2073,1.6045366402,CYP,0.14697263720746578,0.12885046149576293,0.730575464251481
2074,1.6079895686,CYP,0.14903025412837032,0.13065436795670363,0.7408035207510018
2075,1.611442497,CYP,0.1511166776861675,0.1324835291080975,0.7511747700415158
2076,1.61529549,CYP,0.15323231117377384,0.13433829851561085,0.7616912168220971
2077,1.619148483,CYP,0.15537756353020668,0.1362190346948294,0.7723548938576065
2078,1.623001476,CYP,0.15755284941962958,0.13812610118055701,0.783167862371613
2079,1.626854469,CYP,0.15975858931150438,0.1400598665970848,0.7941322124448156
2080,1.630707462,CYP,0.16199520956186544,0.142020704729444,0.805250063419043
2081,1.6349151184,CYP,0.16426314249573157,0.14400899459565622,0.8165235643069096
2082,1.6391227748,CYP,0.1665628264906718,0.14602512051999542,0.8279548942072064
2083,1.6433304312,CYP,0.16889470606154122,0.14806947220727534,0.8395462627261072
2084,1.6475380876,CYP,0.1712592319464028,0.1501424448181772,0.8512999104042728
2085,1.651745744,CYP,0.17365686119365245,0.1522444390456317,0.8632181091499326
2086,1.6559431428,CYP,0.17608805725036358,0.15437586119227054,0.8753031626780317
2087,1.6601405416000001,CYP,0.17855329005186868,0.15653712324896232,0.8875574069555241
2088,1.6643379404,CYP,0.18105303611259485,0.1587286429744478,0.8999832106529014
2089,1.6685353392000002,CYP,0.1835877786181712,0.16095084397609008,0.912582975602042
2090,1.672732738,CYP,0.18615800751882558,0.16320415579175535,0.9253591372604707
2091,1.676533373,CYP,0.18876421962408915,0.1654890139728399,0.9383141651821173
2092,1.680334008,CYP,0.1914069186988264,0.16780586016845966,0.951450563494667
2093,1.6841346430000002,CYP,0.19408661556060997,0.1701551422108181,0.9647708713835923
2094,1.687935278,CYP,0.1968038281784585,0.17253731420176954,0.9782776635829626
2095,1.691735913,CYP,0.19955908177295692,0.17495283660059432,0.9919735508731241
2096,1.6948784172,CYP,0.20235290891777832,0.17740217631300265,1.005861180585348
2097,1.6980209214,CYP,0.20518584964262723,0.1798858067813847,1.0199432371135428
2098,1.7011634256000001,CYP,0.208058451537624,0.18240420807632407,1.0342224424331325
2099,1.7043059298,CYP,0.21097126985915074,0.18495786698939262,1.0487015566271964
2020,10.73377333,CZE,0.06153356253161581,0.0275143339900349,0.34966605024005065
2021,10.723669732,CZE,0.06239503240705843,0.027899534665895388,0.3545613749434114
2022,10.713566134,CZE,0.06326856286075724,0.028290128151217925,0.35952523419261917
2023,10.703462536,CZE,0.06415432274080785,0.028686189945334978,0.36455858747131586
2024,10.693358938000001,CZE,0.06505248325917916,0.029087796604569668,0.3696624076959143
2025,10.68325534,CZE,0.06596321802480767,0.029495025757033642,0.3748376814036571
2026,10.655865890000001,CZE,0.06688670307715498,0.029907956117632112,0.3800854089433083
2027,10.62847644,CZE,0.06782311692023515,0.030326667503278962,0.3854066046685146
2028,10.60108699,CZE,0.06877264055711844,0.030751240848324868,0.3908022971338738
2029,10.57369754,CZE,0.06973545752491811,0.031181758220201417,0.39627352929374804
2030,10.54630809,CZE,0.07071175393026696,0.03161830283528424,0.40182135870386054
2031,10.5071313,CZE,0.07170171848529071,0.03206095907497822,0.4074468577257146
2032,10.46795451,CZE,0.07270554254408478,0.03250981250202791,0.4131511137338746
2033,10.42877772,CZE,0.07372342013970196,0.0329649498770563,0.41893522932614885
2034,10.38960093,CZE,0.07475554802165778,0.03342645917533509,0.42480032253671496
2035,10.35042414,CZE,0.07580212569396098,0.033894429603789786,0.43074752705222896
2036,10.306995303999999,CZE,0.07686335545367644,0.03436895161824284,0.43677799243096016
2037,10.263566467999999,CZE,0.07793944243002791,0.03485011694089824,0.44289288432499363
2038,10.220137632,CZE,0.07903059462404831,0.03533801857807082,0.44909338470554355
2039,10.176708796,CZE,0.08013702294878498,0.03583275083816381,0.4553806920914212
2040,10.13327996,CZE,0.08125894127006797,0.03633440934989811,0.4617560217807011
2041,10.089534067399999,CZE,0.08239656644784892,0.03684309108079668,0.4682206060856309
2042,10.0457881748,CZE,0.0835501183781188,0.03735889435592784,0.4747756945708297
2043,10.0020422822,CZE,0.08471982003541247,0.03788191887691083,0.4814225542948213
2044,9.958296389600001,CZE,0.08590589751590824,0.038412265741187585,0.4881624700549488
2045,9.914550497,CZE,0.08710858008113095,0.03895003746156421,0.4949967446357181
2046,9.8668444064,CZE,0.0883281002022668,0.039495337986026106,0.5019266990606182
2047,9.8191383158,CZE,0.08956469360509853,0.04004827271783047,0.5089536728474668
2048,9.7714322252,CZE,0.0908185993155699,0.040608948535880096,0.5160790242673314
2049,9.7237261346,CZE,0.09209005970598788,0.04117747381538242,0.523304130607074
2050,9.676020044,CZE,0.09337932054187172,0.04175395844879778,0.5306303884355731
2051,9.619769063,CZE,0.09468663102945792,0.04233851386708095,0.5380592138736711
2052,9.563518082,CZE,0.09601224386387033,0.04293125306122009,0.5455920428679024
2053,9.507267101,CZE,0.09735641527796451,0.04353229060407717,0.553230331468053
2054,9.45101612,CZE,0.09871940509185602,0.044141742672534255,0.5609755561086057
2055,9.394765139,CZE,0.100101476763142,0.04475972706994973,0.5688292138941262
2056,9.3268691898,CZE,0.10150289743782599,0.04538636324892903,0.576792822888644
2057,9.2589732406,CZE,0.10292393800195555,0.046021772334414034,0.584867922409085
2058,9.191077291400001,CZE,0.10436487313398293,0.04666607714709583,0.5930560733228122
2059,9.1231813422,CZE,0.1058259813578587,0.04731940222715517,0.6013588583493316
2060,9.055285393,CZE,0.10730754509686873,0.04798187385833535,0.6097778823662222
2061,8.9747925402,CZE,0.10880985072822488,0.048653620092352044,0.6183147727193493
2062,8.8942996874,CZE,0.11033318863842004,0.049334770773644974,0.6269711795374202
2063,8.8138068346,CZE,0.11187785327935793,0.050025457564476,0.6357487760509442
2064,8.7333139818,CZE,0.11344414322526894,0.05072581397037867,0.6446492589156574
2065,8.652821129,CZE,0.11503236123042271,0.05143597536596397,0.6536743485404766
2066,8.5665756392,CZE,0.11664281428764862,0.052156079021087466,0.6628257894200432
2067,8.4803301494,CZE,0.1182758136876757,0.05288626412738269,0.6721053504719239
2068,8.394084659599999,CZE,0.11993167507930316,0.05362667182516605,0.6815148253785308
2069,8.3078391698,CZE,0.12161071853041341,0.05437744523071837,0.6910560329338302
2070,8.22159368,CZE,0.12331326858983921,0.05513872946394843,0.7007308173949038
2071,8.1366930136,CZE,0.12503965435009695,0.05591067167644371,0.7105410488384325
2072,8.0517923472,CZE,0.12679020951099831,0.056693421079913923,0.7204886235221706
2073,7.9668916808,CZE,0.12856527244415228,0.05748712897503272,0.730575464251481
2074,7.8819910144000005,CZE,0.1303651862583704,0.05829194878068318,0.7408035207510018
2075,7.797090348,CZE,0.1321902988659876,0.05910803606361275,0.7511747700415158
2076,7.7180461066,CZE,0.13404096305011143,0.059935548568503326,0.7616912168220971
2077,7.6390018652,CZE,0.135917536532813,0.06077464624846237,0.7723548938576065
2078,7.5599576238,CZE,0.13782038204427238,0.061625491295940846,0.783167862371613
2079,7.4809133824,CZE,0.1397498673928922,0.06248824817408402,0.7941322124448156
2080,7.401869141,CZE,0.14170636553639268,0.0633630836485212,0.805250063419043
2081,7.3281629218,CZE,0.14369025465390217,0.0642501668196005,0.8165235643069096
2082,7.2544567026,CZE,0.14570191821905681,0.0651496691550749,0.8279548942072064
2083,7.1807504834,CZE,0.1477417450741236,0.06606176452324596,0.8395462627261072
2084,7.1070442642,CZE,0.14981012950516134,0.0669866292265714,0.8512999104042728
2085,7.033338045,CZE,0.1519074713182336,0.06792444203574341,0.8632181091499326
2086,6.962354592,CZE,0.15403417591668886,0.06887538422424382,0.8753031626780317
2087,6.891371138999999,CZE,0.1561906543795225,0.06983963960338323,0.8875574069555241
2088,6.820387686,CZE,0.15837732354083583,0.07081739455783059,0.8999832106529014
2089,6.749404233,CZE,0.16059460607040754,0.07180883808164022,0.912582975602042
2090,6.67842078,CZE,0.16284293055539326,0.07281416181478319,0.9253591372604707
2091,6.607364018,CZE,0.16512273158316876,0.07383356008019015,0.9383141651821173
2092,6.536307256,CZE,0.16743444982533312,0.07486722992131281,0.951450563494667
2093,6.465250494,CZE,0.1697785321228878,0.07591537114021119,0.9647708713835923
2094,6.394193732,CZE,0.17215543157260824,0.07697818633617415,0.9782776635829626
2095,6.32313697,CZE,0.17456560761462475,0.07805588094488058,0.9919735508731241
2096,6.2504239228000005,CZE,0.1770095261212295,0.07914866327810892,1.005861180585348
2097,6.1777108756,CZE,0.17948765948692672,0.08025674456400245,1.0199432371135428
2098,6.1049978284,CZE,0.1820004867197437,0.08138033898789848,1.0342224424331325
2099,6.0322847812,CZE,0.1845484935338201,0.08251966373372906,1.0487015566271964
2020,80.55939154,DEU,0.07759121048769736,0.07779915128216765,0.34966605024005065
2021,80.23854503,DEU,0.07867748743452513,0.078888339400118,0.3545613749434114
2022,79.91769852,DEU,0.07977897225860849,0.07999277615171965,0.35952523419261917
2023,79.59685200999999,DEU,0.080895877870229,0.08111267501784372,0.36455858747131586
2024,79.2760055,DEU,0.08202842016041222,0.08224825246809353,0.3696624076959143
2025,78.95515899,DEU,0.08317681804265799,0.08339972800264685,0.3748376814036571
2026,78.556237462,DEU,0.0843412934952552,0.08456732419468391,0.3800854089433083
2027,78.157315934,DEU,0.08552207160418877,0.08575126673340948,0.3854066046685146
2028,77.75839440600001,DEU,0.08671938060664741,0.0869517844676772,0.3908022971338738
2029,77.359472878,DEU,0.08793345193514047,0.08816910945022469,0.39627352929374804
2030,76.96055135,DEU,0.08916452026223244,0.08940347698252783,0.40182135870386054
2031,76.51538855,DEU,0.0904128235459037,0.09065512566028322,0.4074468577257146
2032,76.07022575,DEU,0.09167860307554636,0.09192429741952719,0.4131511137338746
2033,75.62506295,DEU,0.09296210351860401,0.09321123758340058,0.41893522932614885
2034,75.17990015000001,DEU,0.09426357296786447,0.0945161949095682,0.42480032253671496
2035,74.73473735,DEU,0.09558326298941458,0.09583942163830216,0.43074752705222896
2036,74.24538656200001,DEU,0.09692142867126638,0.09718117354123838,0.43677799243096016
2037,73.756035774,DEU,0.09827832867266412,0.09854170997081572,0.44289288432499363
2038,73.266684986,DEU,0.09965422527408141,0.09992129391040715,0.44909338470554355
2039,72.77733419799999,DEU,0.10104938442791855,0.10132019202515284,0.4553806920914212
2040,72.28798341,DEU,0.10246407580990942,0.10273867471350498,0.4617560217807011
2041,71.74262365199999,DEU,0.10389857287124815,0.10417701615949405,0.4682206060856309
